year,state,state_po,county,FIPS,office,candidate,party,candidatevotes,totalvotes,version
2016,Arizona,AZ,Mohave,4015,President,Other,NA,4206,79943,20190722
2016,Arizona,AZ,Navajo,4017,President,Hillary Clinton,democrat,16459,40294,20190722
2016,Arizona,AZ,Navajo,4017,President,Donald Trump,republican,20577,40294,20190722
2016,Arizona,AZ,Navajo,4017,President,Other,NA,3258,40294,20190722
2016,Arizona,AZ,Pima,4019,President,Hillary Clinton,democrat,224661,421640,20190722
2016,Arizona,AZ,Pima,4019,President,Donald Trump,republican,167428,421640,20190722
2016,Arizona,AZ,Pima,4019,President,Other,NA,29551,421640,20190722
2016,Arizona,AZ,Pinal,4021,President,Hillary Clinton,democrat,47892,129546,20190722
2016,Arizona,AZ,Pinal,4021,President,Donald Trump,republican,72819,129546,20190722
2016,Arizona,AZ,Pinal,4021,President,Other,NA,8835,129546,20190722
2016,Arizona,AZ,Santa Cruz,4023,President,Hillary Clinton,democrat,11690,16433,20190722
2016,Arizona,AZ,Santa Cruz,4023,President,Donald Trump,republican,3897,16433,20190722
2016,Arizona,AZ,Santa Cruz,4023,President,Other,NA,846,16433,20190722
2016,Arizona,AZ,Yavapai,4025,President,Hillary Clinton,democrat,35590,114450,20190722
2016,Arizona,AZ,Yavapai,4025,President,Donald Trump,republican,71330,114450,20190722
2016,Arizona,AZ,Yavapai,4025,President,Other,NA,7530,114450,20190722
2016,Arizona,AZ,Yuma,4027,President,Hillary Clinton,democrat,24605,53010,20190722
2016,Arizona,AZ,Yuma,4027,President,Donald Trump,republican,25165,53010,20190722
2016,Arizona,AZ,Yuma,4027,President,Other,NA,3240,53010,20190722
2016,Arkansas,AR,Arkansas,5001,President,Hillary Clinton,democrat,1939,6212,20190722
2016,Arkansas,AR,Arkansas,5001,President,Donald Trump,republican,3826,6212,20190722
2016,Arkansas,AR,Arkansas,5001,President,Other,NA,447,6212,20190722
2016,Arkansas,AR,Ashley,5003,President,Hillary Clinton,democrat,2408,8083,20190722
2016,Arkansas,AR,Ashley,5003,President,Donald Trump,republican,5338,8083,20190722
2016,Arkansas,AR,Ashley,5003,President,Other,NA,337,8083,20190722
2016,Arkansas,AR,Baxter,5005,President,Hillary Clinton,democrat,4169,19766,20190722
2016,Arkansas,AR,Baxter,5005,President,Donald Trump,republican,14682,19766,20190722
2016,Arkansas,AR,Baxter,5005,President,Other,NA,915,19766,20190722
2016,Arkansas,AR,Benton,5007,President,Hillary Clinton,democrat,28005,96824,20190722
2016,Arkansas,AR,Benton,5007,President,Donald Trump,republican,60871,96824,20190722
2016,Arkansas,AR,Benton,5007,President,Other,NA,7948,96824,20190722
2016,Arkansas,AR,Boone,5009,President,Hillary Clinton,democrat,2926,16111,20190722
2016,Arkansas,AR,Boone,5009,President,Donald Trump,republican,12235,16111,20190722
2016,Arkansas,AR,Boone,5009,President,Other,NA,950,16111,20190722
2016,Arkansas,AR,Bradley,5011,President,Hillary Clinton,democrat,1317,3653,20190722
2016,Arkansas,AR,Bradley,5011,President,Donald Trump,republican,2164,3653,20190722
2016,Arkansas,AR,Bradley,5011,President,Other,NA,172,3653,20190722
2016,Arkansas,AR,Calhoun,5013,President,Hillary Clinton,democrat,639,2269,20190722
2016,Arkansas,AR,Calhoun,5013,President,Donald Trump,republican,1556,2269,20190722
2016,Arkansas,AR,Calhoun,5013,President,Other,NA,74,2269,20190722
2016,Arkansas,AR,Carroll,5015,President,Hillary Clinton,democrat,3342,10758,20190722
2016,Arkansas,AR,Carroll,5015,President,Donald Trump,republican,6786,10758,20190722
2016,Arkansas,AR,Carroll,5015,President,Other,NA,630,10758,20190722
2016,Arkansas,AR,Chicot,5017,President,Hillary Clinton,democrat,2350,4176,20190722
2016,Arkansas,AR,Chicot,5017,President,Donald Trump,republican,1716,4176,20190722
2016,Arkansas,AR,Chicot,5017,President,Other,NA,110,4176,20190722
2016,Arkansas,AR,Clark,5019,President,Hillary Clinton,democrat,3620,8526,20190722
2016,Arkansas,AR,Clark,5019,President,Donald Trump,republican,4404,8526,20190722
2016,Arkansas,AR,Clark,5019,President,Other,NA,502,8526,20190722
2016,Arkansas,AR,Clay,5021,President,Hillary Clinton,democrat,1199,5200,20190722
2016,Arkansas,AR,Clay,5021,President,Donald Trump,republican,3781,5200,20190722
2016,Arkansas,AR,Clay,5021,President,Other,NA,220,5200,20190722
2016,Arkansas,AR,Cleburne,5023,President,Hillary Clinton,democrat,2101,12085,20190722
2016,Arkansas,AR,Cleburne,5023,President,Donald Trump,republican,9458,12085,20190722
2016,Arkansas,AR,Cleburne,5023,President,Other,NA,526,12085,20190722
2016,Arkansas,AR,Cleveland,5025,President,Hillary Clinton,democrat,723,3354,20190722
2016,Arkansas,AR,Cleveland,5025,President,Donald Trump,republican,2462,3354,20190722
2016,Arkansas,AR,Cleveland,5025,President,Other,NA,169,3354,20190722
2016,Arkansas,AR,Columbia,5027,President,Hillary Clinton,democrat,3140,8887,20190722
2016,Arkansas,AR,Columbia,5027,President,Donald Trump,republican,5456,8887,20190722
2016,Arkansas,AR,Columbia,5027,President,Other,NA,291,8887,20190722
2016,Arkansas,AR,Conway,5029,President,Hillary Clinton,democrat,2656,7927,20190722
2016,Arkansas,AR,Conway,5029,President,Donald Trump,republican,4849,7927,20190722
2016,Arkansas,AR,Conway,5029,President,Other,NA,422,7927,20190722
2016,Arkansas,AR,Craighead,5031,President,Hillary Clinton,democrat,10538,35573,20190722
2016,Arkansas,AR,Craighead,5031,President,Donald Trump,republican,22892,35573,20190722
2016,Arkansas,AR,Craighead,5031,President,Other,NA,2143,35573,20190722
2016,Arkansas,AR,Crawford,5033,President,Hillary Clinton,democrat,4488,22450,20190722
2016,Arkansas,AR,Crawford,5033,President,Donald Trump,republican,16686,22450,20190722
2016,Arkansas,AR,Crawford,5033,President,Other,NA,1276,22450,20190722
2016,Arkansas,AR,Crittenden,5035,President,Hillary Clinton,democrat,8410,15952,20190722
2016,Arkansas,AR,Crittenden,5035,President,Donald Trump,republican,6964,15952,20190722
2016,Arkansas,AR,Crittenden,5035,President,Other,NA,578,15952,20190722
2016,Arkansas,AR,Cross,5037,President,Hillary Clinton,democrat,1999,6874,20190722
2016,Arkansas,AR,Cross,5037,President,Donald Trump,republican,4584,6874,20190722
2016,Arkansas,AR,Cross,5037,President,Other,NA,291,6874,20190722
2016,Arkansas,AR,Dallas,5039,President,Hillary Clinton,democrat,1165,2771,20190722
2016,Arkansas,AR,Dallas,5039,President,Donald Trump,republican,1509,2771,20190722
2016,Arkansas,AR,Dallas,5039,President,Other,NA,97,2771,20190722
2016,Arkansas,AR,Desha,5041,President,Hillary Clinton,democrat,2228,4257,20190722
2016,Arkansas,AR,Desha,5041,President,Donald Trump,republican,1919,4257,20190722
2016,Arkansas,AR,Desha,5041,President,Other,NA,110,4257,20190722
2016,Arkansas,AR,Drew,5043,President,Hillary Clinton,democrat,2365,6595,20190722
2016,Arkansas,AR,Drew,5043,President,Donald Trump,republican,3968,6595,20190722
2016,Arkansas,AR,Drew,5043,President,Other,NA,262,6595,20190722
2016,Arkansas,AR,Faulkner,5045,President,Hillary Clinton,democrat,14629,47527,20190722
2016,Arkansas,AR,Faulkner,5045,President,Donald Trump,republican,29346,47527,20190722
2016,Arkansas,AR,Faulkner,5045,President,Other,NA,3552,47527,20190722
2016,Arkansas,AR,Franklin,5047,President,Hillary Clinton,democrat,1376,6770,20190722
2016,Arkansas,AR,Franklin,5047,President,Donald Trump,republican,5039,6770,20190722
2016,Arkansas,AR,Franklin,5047,President,Other,NA,355,6770,20190722
2016,Arkansas,AR,Fulton,5049,President,Hillary Clinton,democrat,1067,4772,20190722
2016,Arkansas,AR,Fulton,5049,President,Donald Trump,republican,3471,4772,20190722
2016,Arkansas,AR,Fulton,5049,President,Other,NA,234,4772,20190722
2016,Arkansas,AR,Garland,5051,President,Hillary Clinton,democrat,12311,40805,20190722
2016,Arkansas,AR,Garland,5051,President,Donald Trump,republican,26087,40805,20190722
2016,Arkansas,AR,Garland,5051,President,Other,NA,2407,40805,20190722
2016,Arkansas,AR,Grant,5053,President,Hillary Clinton,democrat,1373,7445,20190722
2016,Arkansas,AR,Grant,5053,President,Donald Trump,republican,5725,7445,20190722
2016,Arkansas,AR,Grant,5053,President,Other,NA,347,7445,20190722
2016,Arkansas,AR,Greene,5055,President,Hillary Clinton,democrat,3071,14600,20190722
2016,Arkansas,AR,Greene,5055,President,Donald Trump,republican,10720,14600,20190722
2016,Arkansas,AR,Greene,5055,President,Other,NA,809,14600,20190722
2016,Arkansas,AR,Hempstead,5057,President,Hillary Clinton,democrat,2377,7049,20190722
2016,Arkansas,AR,Hempstead,5057,President,Donald Trump,republican,4401,7049,20190722
2016,Arkansas,AR,Hempstead,5057,President,Other,NA,271,7049,20190722
2016,Arkansas,AR,Hot Spring,5059,President,Hillary Clinton,democrat,3149,11944,20190722
2016,Arkansas,AR,Hot Spring,5059,President,Donald Trump,republican,8172,11944,20190722
2016,Arkansas,AR,Hot Spring,5059,President,Other,NA,623,11944,20190722
2016,Arkansas,AR,Howard,5061,President,Hillary Clinton,democrat,1351,4674,20190722
2016,Arkansas,AR,Howard,5061,President,Donald Trump,republican,3157,4674,20190722
2016,Arkansas,AR,Howard,5061,President,Other,NA,166,4674,20190722
2016,Arkansas,AR,Independence,5063,President,Hillary Clinton,democrat,2881,13614,20190722
2016,Arkansas,AR,Independence,5063,President,Donald Trump,republican,9936,13614,20190722
2016,Arkansas,AR,Independence,5063,President,Other,NA,797,13614,20190722
2016,Arkansas,AR,Izard,5065,President,Hillary Clinton,democrat,1113,5448,20190722
2016,Arkansas,AR,Izard,5065,President,Donald Trump,republican,4042,5448,20190722
2016,Arkansas,AR,Izard,5065,President,Other,NA,293,5448,20190722
2016,Arkansas,AR,Jackson,5067,President,Hillary Clinton,democrat,1583,5156,20190722
2016,Arkansas,AR,Jackson,5067,President,Donald Trump,republican,3267,5156,20190722
2016,Arkansas,AR,Jackson,5067,President,Other,NA,306,5156,20190722
2016,Arkansas,AR,Jefferson,5069,President,Hillary Clinton,democrat,15772,25894,20190722
2016,Arkansas,AR,Jefferson,5069,President,Donald Trump,republican,9250,25894,20190722
2016,Arkansas,AR,Jefferson,5069,President,Other,NA,872,25894,20190722
2016,Arkansas,AR,Johnson,5071,President,Hillary Clinton,democrat,2427,9112,20190722
2016,Arkansas,AR,Johnson,5071,President,Donald Trump,republican,6091,9112,20190722
2016,Arkansas,AR,Johnson,5071,President,Other,NA,594,9112,20190722
2016,Arkansas,AR,Lafayette,5073,President,Hillary Clinton,democrat,1032,2860,20190722
2016,Arkansas,AR,Lafayette,5073,President,Donald Trump,republican,1758,2860,20190722
2016,Arkansas,AR,Lafayette,5073,President,Other,NA,70,2860,20190722
2016,Arkansas,AR,Lawrence,5075,President,Hillary Clinton,democrat,1263,5685,20190722
2016,Arkansas,AR,Lawrence,5075,President,Donald Trump,republican,4064,5685,20190722
2016,Arkansas,AR,Lawrence,5075,President,Other,NA,358,5685,20190722
2016,Arkansas,AR,Lee,5077,President,Hillary Clinton,democrat,1735,3026,20190722
2016,Arkansas,AR,Lee,5077,President,Donald Trump,republican,1229,3026,20190722
2016,Arkansas,AR,Lee,5077,President,Other,NA,62,3026,20190722
2016,Arkansas,AR,Lincoln,5079,President,Hillary Clinton,democrat,1252,3826,20190722
2016,Arkansas,AR,Lincoln,5079,President,Donald Trump,republican,2455,3826,20190722
2016,Arkansas,AR,Lincoln,5079,President,Other,NA,119,3826,20190722
2016,Arkansas,AR,Little River,5081,President,Hillary Clinton,democrat,1397,5227,20190722
2016,Arkansas,AR,Little River,5081,President,Donald Trump,republican,3605,5227,20190722
2016,Arkansas,AR,Little River,5081,President,Other,NA,225,5227,20190722
2016,Arkansas,AR,Logan,5083,President,Hillary Clinton,democrat,1715,7921,20190722
2016,Arkansas,AR,Logan,5083,President,Donald Trump,republican,5746,7921,20190722
2016,Arkansas,AR,Logan,5083,President,Other,NA,460,7921,20190722
2016,Arkansas,AR,Lonoke,5085,President,Hillary Clinton,democrat,5664,27100,20190722
2016,Arkansas,AR,Lonoke,5085,President,Donald Trump,republican,19958,27100,20190722
2016,Arkansas,AR,Lonoke,5085,President,Other,NA,1478,27100,20190722
2016,Arkansas,AR,Madison,5087,President,Hillary Clinton,democrat,1588,6841,20190722
2016,Arkansas,AR,Madison,5087,President,Donald Trump,republican,4928,6841,20190722
2016,Arkansas,AR,Madison,5087,President,Other,NA,325,6841,20190722
2016,Arkansas,AR,Marion,5089,President,Hillary Clinton,democrat,1434,7107,20190722
2016,Arkansas,AR,Marion,5089,President,Donald Trump,republican,5336,7107,20190722
2016,Arkansas,AR,Marion,5089,President,Other,NA,337,7107,20190722
2016,Arkansas,AR,Miller,5091,President,Hillary Clinton,democrat,4273,16091,20190722
2016,Arkansas,AR,Miller,5091,President,Donald Trump,republican,11294,16091,20190722
2016,Arkansas,AR,Miller,5091,President,Other,NA,524,16091,20190722
2016,Arkansas,AR,Mississippi,5093,President,Hillary Clinton,democrat,5670,13204,20190722
2016,Arkansas,AR,Mississippi,5093,President,Donald Trump,republican,7061,13204,20190722
2016,Arkansas,AR,Mississippi,5093,President,Other,NA,473,13204,20190722
2016,Arkansas,AR,Monroe,5095,President,Hillary Clinton,democrat,1312,2884,20190722
2016,Arkansas,AR,Monroe,5095,President,Donald Trump,republican,1489,2884,20190722
2016,Arkansas,AR,Monroe,5095,President,Other,NA,83,2884,20190722
2016,Arkansas,AR,Montgomery,5097,President,Hillary Clinton,democrat,748,3559,20190722
2016,Arkansas,AR,Montgomery,5097,President,Donald Trump,republican,2643,3559,20190722
2016,Arkansas,AR,Montgomery,5097,President,Other,NA,168,3559,20190722
2016,Arkansas,AR,Nevada,5099,President,Hillary Clinton,democrat,1157,3246,20190722
2016,Arkansas,AR,Nevada,5099,President,Donald Trump,republican,2000,3246,20190722
2016,Arkansas,AR,Nevada,5099,President,Other,NA,89,3246,20190722
2016,Arkansas,AR,Newton,5101,President,Hillary Clinton,democrat,699,3753,20190722
2016,Arkansas,AR,Newton,5101,President,Donald Trump,republican,2875,3753,20190722
2016,Arkansas,AR,Newton,5101,President,Other,NA,179,3753,20190722
2016,Arkansas,AR,Ouachita,5103,President,Hillary Clinton,democrat,4321,9935,20190722
2016,Arkansas,AR,Ouachita,5103,President,Donald Trump,republican,5351,9935,20190722
2016,Arkansas,AR,Ouachita,5103,President,Other,NA,263,9935,20190722
2016,Arkansas,AR,Perry,5105,President,Hillary Clinton,democrat,1049,4306,20190722
2016,Arkansas,AR,Perry,5105,President,Donald Trump,republican,3008,4306,20190722
2016,Arkansas,AR,Perry,5105,President,Other,NA,249,4306,20190722
2016,Arkansas,AR,Phillips,5107,President,Hillary Clinton,democrat,4310,6953,20190722
2016,Arkansas,AR,Phillips,5107,President,Donald Trump,republican,2446,6953,20190722
2016,Arkansas,AR,Phillips,5107,President,Other,NA,197,6953,20190722
2016,Arkansas,AR,Pike,5109,President,Hillary Clinton,democrat,685,3981,20190722
2016,Arkansas,AR,Pike,5109,President,Donald Trump,republican,3150,3981,20190722
2016,Arkansas,AR,Pike,5109,President,Other,NA,146,3981,20190722
2016,Arkansas,AR,Poinsett,5111,President,Hillary Clinton,democrat,1880,7722,20190722
2016,Arkansas,AR,Poinsett,5111,President,Donald Trump,republican,5502,7722,20190722
2016,Arkansas,AR,Poinsett,5111,President,Other,NA,340,7722,20190722
2016,Arkansas,AR,Polk,5113,President,Hillary Clinton,democrat,1212,8231,20190722
2016,Arkansas,AR,Polk,5113,President,Donald Trump,republican,6618,8231,20190722
2016,Arkansas,AR,Polk,5113,President,Other,NA,401,8231,20190722
2016,Arkansas,AR,Pope,5115,President,Hillary Clinton,democrat,5000,22569,20190722
2016,Arkansas,AR,Pope,5115,President,Donald Trump,republican,16256,22569,20190722
2016,Arkansas,AR,Pope,5115,President,Other,NA,1313,22569,20190722
2016,Arkansas,AR,Prairie,5117,President,Hillary Clinton,democrat,814,3444,20190722
2016,Arkansas,AR,Prairie,5117,President,Donald Trump,republican,2505,3444,20190722
2016,Arkansas,AR,Prairie,5117,President,Other,NA,125,3444,20190722
2016,Arkansas,AR,Pulaski,5119,President,Hillary Clinton,democrat,89574,159776,20190722
2016,Arkansas,AR,Pulaski,5119,President,Donald Trump,republican,61257,159776,20190722
2016,Arkansas,AR,Pulaski,5119,President,Other,NA,8945,159776,20190722
2016,Arkansas,AR,Randolph,5121,President,Hillary Clinton,democrat,1425,6379,20190722
2016,Arkansas,AR,Randolph,5121,President,Donald Trump,republican,4509,6379,20190722
2016,Arkansas,AR,Randolph,5121,President,Other,NA,445,6379,20190722
2016,Arkansas,AR,St. Francis,5123,President,Hillary Clinton,democrat,4031,7430,20190722
2016,Arkansas,AR,St. Francis,5123,President,Donald Trump,republican,3195,7430,20190722
2016,Arkansas,AR,St. Francis,5123,President,Other,NA,204,7430,20190722
2016,Arkansas,AR,Saline,5125,President,Hillary Clinton,democrat,13256,52100,20190722
2016,Arkansas,AR,Saline,5125,President,Donald Trump,republican,35863,52100,20190722
2016,Arkansas,AR,Saline,5125,President,Other,NA,2981,52100,20190722
2016,Arkansas,AR,Scott,5127,President,Hillary Clinton,democrat,602,3510,20190722
2016,Arkansas,AR,Scott,5127,President,Donald Trump,republican,2731,3510,20190722
2016,Arkansas,AR,Scott,5127,President,Other,NA,177,3510,20190722
2016,Arkansas,AR,Searcy,5129,President,Hillary Clinton,democrat,601,3728,20190722
2016,Arkansas,AR,Searcy,5129,President,Donald Trump,republican,2955,3728,20190722
2016,Arkansas,AR,Searcy,5129,President,Other,NA,172,3728,20190722
2016,Arkansas,AR,Sebastian,5131,President,Hillary Clinton,democrat,12300,44637,20190722
2016,Arkansas,AR,Sebastian,5131,President,Donald Trump,republican,29127,44637,20190722
2016,Arkansas,AR,Sebastian,5131,President,Other,NA,3210,44637,20190722
2016,Arkansas,AR,Sevier,5133,President,Hillary Clinton,democrat,1075,4562,20190722
2016,Arkansas,AR,Sevier,5133,President,Donald Trump,republican,3282,4562,20190722
2016,Arkansas,AR,Sevier,5133,President,Other,NA,205,4562,20190722
2016,Arkansas,AR,Sharp,5135,President,Hillary Clinton,democrat,1472,7249,20190722
2016,Arkansas,AR,Sharp,5135,President,Donald Trump,republican,5407,7249,20190722
2016,Arkansas,AR,Sharp,5135,President,Other,NA,370,7249,20190722
2016,Arkansas,AR,Stone,5137,President,Hillary Clinton,democrat,1203,5618,20190722
2016,Arkansas,AR,Stone,5137,President,Donald Trump,republican,4113,5618,20190722
2016,Arkansas,AR,Stone,5137,President,Other,NA,302,5618,20190722
